id;avg;std;item_count;sec_count;max_unitario;min;total;max
32909522;8825;10.022501933150226;10;4;36.39;0.99;88.25;36.39
44355426;18.626666666666665;22.119011932925233;3;2;169.7278911564626;2.39;55.879999999999995;49.9
44355726;6.389411764705883;5.359266269564975;17;4;23.05;1.59;108.62;23.05
32913922;2.7133333333333334;1.0256813453613272;3;3;4.0;1.49;8.14;4.0
26117221;7.390000000000001;0.6000000000000001;2;1;7.99;6.79;14.780000000000001;7.99
26115721;5.9575000000000005;2.4127512822502033;4;3;9.9;3.99;23.830000000000002;9.9
21793429;7.618333333333333;5.821610363312047;6;4;100.60975609756098;2.15;45.71;16.5
44362226;11.821818181818184;8.747583373482819;11;6;73.16384180790959;0.99;130.04000000000002;31.18
44366426;3.716666666666667;1.92767274769921;6;2;3.75;1.79;22.3;7.5
20551924;2.49;0.0;1;1;2.49;2.49;2.49;2.49
26119021;1.49;0.0;1;1;1.49;1.49;1.49;1.49
74154413;5435;3255;2;1;8.69;1.09;10.87;8.69
74154713;6.97;4.119999999999999;2;1;11.09;2.85;13.94;11.09
36871719;3.5919999999999996;1.0009275698071263;5;3;3.65;2.39;17.959999999999997;5.38
26119221;5.351428571428571;2.9274924841744614;7;3;5.99;1.09;37.46;11.98
44367026;4565;3.581060131674232;6;3;53.05309734513274;1.29;27.39;11.99
24452316;49.9;0.0;1;1;302.4242424242424;302.4242424242424;49.9;49.9
44362026;5.798333333333334;6.919400463752461;18;3;178.013698630137;0.69;104.37;25.99
24448716;5.24;0.75;2;1;5.99;4.49;10.48;5.99
26114921;5.336875;4.943017447306351;16;5;71.09756097560975;0.69;85.39;17.49
32909122;36775;27775;2;2;408.54430379746833;4.5;73.55;64.55
74156513;5.808571428571428;2.1453632963834792;7;4;10.35;3.19;40.66;10.35
20550224;11.546875;8.497991467657224;16;5;73.03846153846153;1.623409669211196;184.75;37.98
32914122;7.08;0.9900000000000002;2;2;6.09;2.69;14.16;8.07
26117621;5.457999999999999;3.277125162903202;15;5;13.372591006423983;0.08499999999999999;81.86999999999999;12.49
36872219;7.617931034482759;7.214125214877644;29;6;31.89716312056737;0.85;220.92000000000002;29.9
44357526;3.9911111111111115;1.409865592052775;9;3;16.666666666666668;0.85;35.92;6.69
44364826;2.47;0.88;2;1;3.35;1.59;4.94;3.35
21793029;3.424444444444444;1.71349617326753;9;2;6.55;1.19;30.819999999999997;6.55
26115921;5.182142857142858;5.314530188309122;28;6;108.6065573770492;0.69;145.10000000000002;26.5
74154213;2.942777777777778;1.4769142213696604;18;4;5.59;0.69;52.970000000000006;5.59
44358526;29.9;0.0;1;1;33.671171171171174;33.671171171171174;29.9;29.9
21791729;5.97;0.0;1;1;1.99;1.99;5.97;5.97
32916122;6.876315789473685;5.95966460600481;19;4;91.84397163120569;0.19833333333333333;130.65;25.9
